id,llm,P,R,F,hash
172963_2,meta-llama/CodeLlama-7b-hf,0.9770972728729248,0.9789110422134399,0.9780033230781555,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
172963_2,Qwen/CodeQwen1.5-7B,0.9977935552597046,0.9980114698410034,0.997902512550354,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
172963_2,bigcode/starcoder2-7b,1.0,1.0,1.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
172963_2,ibm-granite/granite-8b-code-base,1.0,1.0,1.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
127922_0,google/codegemma-7b,0.9062622785568237,0.8671888709068298,0.8862951397895813,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
127922_0,meta-llama/CodeLlama-7b-hf,0.8186748027801514,0.8403480648994446,0.8293699026107788,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
127922_0,Qwen/CodeQwen1.5-7B,0.7057393193244934,0.8424385786056519,0.7680538296699524,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
127922_0,bigcode/starcoder2-7b,0.8449016809463501,0.8174195289611816,0.8309334516525269,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
127922_0,ibm-granite/granite-8b-code-base,0.8565096855163574,0.8388020396232605,0.8475633859634399,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
53303_7,google/codegemma-7b,0.9809144139289856,0.9789594411849976,0.979935884475708,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
53303_7,meta-llama/CodeLlama-7b-hf,0.979030430316925,0.9781500101089478,0.9785900115966797,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
53303_7,Qwen/CodeQwen1.5-7B,0.9341321587562561,0.9247311353683472,0.9294078350067139,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
53303_7,bigcode/starcoder2-7b,0.9412434101104736,0.9338873624801636,0.937550961971283,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
53303_7,ibm-granite/granite-8b-code-base,0.938829779624939,0.9332298040390015,0.9360213875770569,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
174333_3,google/codegemma-7b,0.9843597412109375,0.9847743511199951,0.9845669865608215,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
174333_3,meta-llama/CodeLlama-7b-hf,0.9307201504707336,0.9141399264335632,0.9223555326461792,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
174333_3,Qwen/CodeQwen1.5-7B,0.9165236949920654,0.8892987370491028,0.9027060270309448,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
174333_3,bigcode/starcoder2-7b,0.9624751806259155,0.9528630375862122,0.9576449990272522,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
174333_3,ibm-granite/granite-8b-code-base,0.9230208396911621,0.902899980545044,0.9128495454788208,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
21120_0,google/codegemma-7b,0.9959456920623779,0.9957900643348694,0.995867908000946,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
21120_0,meta-llama/CodeLlama-7b-hf,0.9880948066711426,0.9892280697822571,0.9886611700057983,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
21120_0,Qwen/CodeQwen1.5-7B,0.998125433921814,0.9976863861083984,0.9979058504104614,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
21120_0,bigcode/starcoder2-7b,0.9976925849914551,0.9974612593650818,0.9975768327713013,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
21120_0,ibm-granite/granite-8b-code-base,0.9976925253868103,0.997461199760437,0.9975768327713013,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
153258_7,google/codegemma-7b,1.0,1.0,1.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
153258_7,meta-llama/CodeLlama-7b-hf,0.9831929206848145,0.9828389883041382,0.9830158948898315,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
153258_7,Qwen/CodeQwen1.5-7B,0.9999175071716309,0.9999175071716309,0.9999175071716309,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
153258_7,bigcode/starcoder2-7b,1.0,1.0,1.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
153258_7,ibm-granite/granite-8b-code-base,0.998246431350708,0.9984386563301086,0.9983425736427307,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
190006_1,google/codegemma-7b,0.6936130523681641,0.7193590998649597,0.7062515020370483,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
190006_1,meta-llama/CodeLlama-7b-hf,0.8944743871688843,0.7026580572128296,0.7870476245880127,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
190006_1,Qwen/CodeQwen1.5-7B,0.7885406613349915,0.855970561504364,0.8208732008934021,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
190006_1,bigcode/starcoder2-7b,0.7128257751464844,0.790237545967102,0.7495381832122803,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
190006_1,ibm-granite/granite-8b-code-base,0.6964934468269348,0.7110504508018494,0.7036966681480408,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
28744_0,google/codegemma-7b,0.9962630271911621,0.9960794448852539,0.996171236038208,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
28744_0,meta-llama/CodeLlama-7b-hf,0.9896723628044128,0.9899497032165527,0.9898109436035156,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
28744_0,Qwen/CodeQwen1.5-7B,0.9940294027328491,0.9932069182395935,0.9936180114746094,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
28744_0,bigcode/starcoder2-7b,0.9916596412658691,0.9907131791114807,0.9911862015724182,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
28744_0,ibm-granite/granite-8b-code-base,0.9916596412658691,0.9907131791114807,0.9911862015724182,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
20849_1,google/codegemma-7b,0.9020953178405762,0.8951817750930786,0.8986252546310425,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
20849_1,meta-llama/CodeLlama-7b-hf,0.9032799601554871,0.8935153484344482,0.8983711004257202,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
20849_1,Qwen/CodeQwen1.5-7B,0.923531174659729,0.9168145656585693,0.9201605916023254,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
20849_1,bigcode/starcoder2-7b,0.9041702151298523,0.8958652019500732,0.8999984860420227,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
20849_1,ibm-granite/granite-8b-code-base,0.8963292837142944,0.8722918033599854,0.8841472268104553,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64781_3,google/codegemma-7b,0.9931178092956543,0.9926459789276123,0.9928818345069885,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64781_3,meta-llama/CodeLlama-7b-hf,0.9918761253356934,0.991422176361084,0.9916490912437439,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64781_3,Qwen/CodeQwen1.5-7B,0.9913052320480347,0.9913252592086792,0.9913152456283569,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64781_3,bigcode/starcoder2-7b,0.9949933290481567,0.9943789839744568,0.9946860671043396,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64781_3,ibm-granite/granite-8b-code-base,0.9945290088653564,0.9943431615829468,0.9944360852241516,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8383_0,google/codegemma-7b,0.9610695242881775,0.9534733295440674,0.9572563767433167,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8383_0,meta-llama/CodeLlama-7b-hf,0.9495446681976318,0.9266735315322876,0.9379696846008301,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8383_0,Qwen/CodeQwen1.5-7B,0.9445143938064575,0.9157055616378784,0.9298868775367737,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8383_0,bigcode/starcoder2-7b,0.9441235065460205,0.914884090423584,0.9292738437652588,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8383_0,ibm-granite/granite-8b-code-base,0.9441509246826172,0.9292793273925781,0.93665611743927,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
23598_1,google/codegemma-7b,0.9411516189575195,0.7840793132781982,0.8554651737213135,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
23598_1,meta-llama/CodeLlama-7b-hf,0.8008564710617065,0.7985692024230957,0.7997111678123474,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
23598_1,Qwen/CodeQwen1.5-7B,0.7658404111862183,0.7903698682785034,0.7779118418693542,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
23598_1,bigcode/starcoder2-7b,0.8549748063087463,0.7916549444198608,0.8220973610877991,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
23598_1,ibm-granite/granite-8b-code-base,0.8429313898086548,0.785323977470398,0.8131086230278015,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
112983_3,google/codegemma-7b,0.987019956111908,0.9844570159912109,0.9857367873191833,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
112983_3,meta-llama/CodeLlama-7b-hf,0.9684673547744751,0.9618335962295532,0.9651390910148621,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
112983_3,Qwen/CodeQwen1.5-7B,0.9692062735557556,0.9640254974365234,0.9666089415550232,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
112983_3,bigcode/starcoder2-7b,0.9917888641357422,0.9862135648727417,0.9889933466911316,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
112983_3,ibm-granite/granite-8b-code-base,0.9902616739273071,0.9851714372634888,0.9877099990844727,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
70578_17,google/codegemma-7b,0.9854515194892883,0.9849161505699158,0.9851837754249573,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
70578_17,meta-llama/CodeLlama-7b-hf,0.9273684620857239,0.9250577688217163,0.9262116551399231,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
70578_17,Qwen/CodeQwen1.5-7B,0.8832991123199463,0.8842532634735107,0.8837758898735046,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
70578_17,bigcode/starcoder2-7b,0.9105590581893921,0.9017968773841858,0.9061567783355713,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
70578_17,ibm-granite/granite-8b-code-base,0.9785298109054565,0.9770232439041138,0.9777759313583374,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
19825_5,google/codegemma-7b,0.9776560068130493,0.9782329797744751,0.9779444336891174,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
19825_5,meta-llama/CodeLlama-7b-hf,0.9908459782600403,0.9907102584838867,0.9907781481742859,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
19825_5,Qwen/CodeQwen1.5-7B,0.951256513595581,0.9527638554573059,0.9520096182823181,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
19825_5,bigcode/starcoder2-7b,0.932759702205658,0.9327412247657776,0.9327504634857178,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
19825_5,ibm-granite/granite-8b-code-base,0.9350085258483887,0.9343631267547607,0.9346857070922852,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8391_11,google/codegemma-7b,0.9345700740814209,0.9336506128311157,0.9341101050376892,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8391_11,meta-llama/CodeLlama-7b-hf,0.9760704636573792,0.9698090553283691,0.9729297161102295,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8391_11,Qwen/CodeQwen1.5-7B,0.8765735030174255,0.866606593132019,0.871561586856842,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8391_11,bigcode/starcoder2-7b,0.9625396132469177,0.9588251113891602,0.96067875623703,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
8391_11,ibm-granite/granite-8b-code-base,0.9843738079071045,0.9763153791427612,0.9803280234336853,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
159109_0,google/codegemma-7b,0.8143358826637268,0.7878422141075134,0.8008700013160706,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
159109_0,meta-llama/CodeLlama-7b-hf,0.8141913414001465,0.7790567874908447,0.7962366938591003,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
159109_0,Qwen/CodeQwen1.5-7B,0.7246288061141968,0.8146581649780273,0.7670106887817383,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
159109_0,bigcode/starcoder2-7b,0.8016244173049927,0.7859591245651245,0.7937145233154297,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
159109_0,ibm-granite/granite-8b-code-base,0.8218010067939758,0.8142092227935791,0.8179875612258911,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
62352_0,google/codegemma-7b,0.981989860534668,0.9827591180801392,0.982374370098114,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
62352_0,meta-llama/CodeLlama-7b-hf,0.9194291830062866,0.9242862462997437,0.9218512773513794,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
62352_0,Qwen/CodeQwen1.5-7B,0.910513162612915,0.9117664694786072,0.9111393690109253,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
62352_0,bigcode/starcoder2-7b,0.9641203880310059,0.96718430519104,0.9656499028205872,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
62352_0,ibm-granite/granite-8b-code-base,0.9165955185890198,0.9195398092269897,0.9180653095245361,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
34549_0,google/codegemma-7b,0.755398690700531,0.7943098545074463,0.7743657827377319,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
34549_0,meta-llama/CodeLlama-7b-hf,0.7274301052093506,0.6803455352783203,0.7031004428863525,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
34549_0,Qwen/CodeQwen1.5-7B,0.6714469194412231,0.8508012890815735,0.7505581378936768,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
34549_0,bigcode/starcoder2-7b,0.7213228344917297,0.7435840368270874,0.7322842478752136,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
34549_0,ibm-granite/granite-8b-code-base,0.8568785190582275,0.8589177131652832,0.8578969240188599,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
7818_1,google/codegemma-7b,0.6998859643936157,0.8092056512832642,0.7505861520767212,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
7818_1,meta-llama/CodeLlama-7b-hf,0.6548863649368286,0.775436520576477,0.7100813388824463,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
7818_1,Qwen/CodeQwen1.5-7B,0.7769861221313477,0.8237177133560181,0.7996697425842285,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
7818_1,bigcode/starcoder2-7b,0.6848813891410828,0.7514433860778809,0.7166200280189514,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
7818_1,ibm-granite/granite-8b-code-base,0.6864540576934814,0.7780613899230957,0.7293926477432251,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
46305_6,google/codegemma-7b,0.9901933073997498,0.9899197220802307,0.9900564551353455,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
46305_6,meta-llama/CodeLlama-7b-hf,0.9958650469779968,0.9953352212905884,0.9956001043319702,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
46305_6,Qwen/CodeQwen1.5-7B,0.9112488031387329,0.9026497602462769,0.9069288969039917,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
46305_6,bigcode/starcoder2-7b,0.9349732398986816,0.9293420314788818,0.9321491718292236,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
46305_6,ibm-granite/granite-8b-code-base,0.9904693961143494,0.9902907013893127,0.9903799891471863,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64550_1,google/codegemma-7b,0.977519154548645,0.978948712348938,0.9782333970069885,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64550_1,meta-llama/CodeLlama-7b-hf,0.9537634253501892,0.952656626701355,0.9532096982002258,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64550_1,Qwen/CodeQwen1.5-7B,0.9759156703948975,0.9738540053367615,0.9748837351799011,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64550_1,bigcode/starcoder2-7b,0.9724088907241821,0.9709509611129761,0.9716793894767761,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
64550_1,ibm-granite/granite-8b-code-base,0.9620614051818848,0.9601335525512695,0.9610965251922607,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
178432_2,google/codegemma-7b,0.9926453828811646,0.9927431344985962,0.9926942586898804,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
178432_2,meta-llama/CodeLlama-7b-hf,0.9460765719413757,0.9139783382415771,0.9297505021095276,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
178432_2,Qwen/CodeQwen1.5-7B,0.9142341613769531,0.8715744018554688,0.8923947215080261,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
178432_2,bigcode/starcoder2-7b,0.9940974712371826,0.9942535161972046,0.9941754937171936,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
178432_2,ibm-granite/granite-8b-code-base,0.9991993308067322,0.9991515874862671,0.999175488948822,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
69615_0,google/codegemma-7b,0.6135669946670532,0.7790202498435974,0.6864649057388306,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
69615_0,meta-llama/CodeLlama-7b-hf,0.599198043346405,0.7413792014122009,0.6627488136291504,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
69615_0,Qwen/CodeQwen1.5-7B,0.6791716814041138,0.756712019443512,0.7158481478691101,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
69615_0,bigcode/starcoder2-7b,0.5968279838562012,0.7877821326255798,0.6791375875473022,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
69615_0,ibm-granite/granite-8b-code-base,0.6073178648948669,0.7826334238052368,0.6839193105697632,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
10249_4,google/codegemma-7b,0.9726624488830566,0.9626723527908325,0.9676415920257568,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
10249_4,meta-llama/CodeLlama-7b-hf,0.9751328229904175,0.9737140536308289,0.9744229912757874,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
10249_4,Qwen/CodeQwen1.5-7B,0.9712029695510864,0.9699559211730957,0.9705790281295776,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
10249_4,bigcode/starcoder2-7b,0.9727497100830078,0.9710222482681274,0.9718852043151855,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
10249_4,ibm-granite/granite-8b-code-base,0.9772416353225708,0.9761291742324829,0.9766850471496582,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
11119_2,google/codegemma-7b,0.6795253753662109,0.8482217788696289,0.7545597553253174,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
11119_2,meta-llama/CodeLlama-7b-hf,0.7086150050163269,0.8217175602912903,0.7609867453575134,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_context_nl
