id,llm,bart_score_forward,bart_score_reverse,bart_score_avg
154478_1,google/codegemma-7b,-1.2186174392700195,-0.3092864453792572,-0.7639519423246384
154478_1,meta-llama/CodeLlama-7b-hf,-1.2340970039367676,-1.8714981706580147e-05,-0.6170578594592371
154478_1,Qwen/CodeQwen1.5-7B,-0.00174871482886374,-0.00020900902745779604,-0.000978861928160768
154478_1,bigcode/starcoder2-7b,-0.00174871482886374,-0.00020896435307804495,-0.0009788395909708925
154478_1,ibm-granite/granite-8b-code-base,-0.0029040006920695305,-0.0008554274099878967,-0.0018797140510287136
167389_1,google/codegemma-7b,-4.870023727416992,-0.9834177494049072,-2.9267207384109497
167389_1,meta-llama/CodeLlama-7b-hf,-2.814649820327759,-5.119826316833496,-3.9672380685806274
167389_1,Qwen/CodeQwen1.5-7B,-3.518585205078125,-10.254029273986816,-6.886307239532471
167389_1,bigcode/starcoder2-7b,-3.682175397872925,-4.621665000915527,-4.151920199394226
167389_1,ibm-granite/granite-8b-code-base,-4.096935272216797,-5.047281742095947,-4.572108507156372
169863_4,google/codegemma-7b,-0.20429600775241852,-0.0009422927396371961,-0.10261915024602786
169863_4,meta-llama/CodeLlama-7b-hf,-0.0004032324650324881,-0.00017585184832569212,-0.0002895421566790901
169863_4,Qwen/CodeQwen1.5-7B,-0.000376511161448434,-0.00011155680840602145,-0.00024403398492722772
169863_4,bigcode/starcoder2-7b,-0.00037651113234460354,-0.00011155680840602145,-0.0002440339703753125
169863_4,ibm-granite/granite-8b-code-base,-0.000376511161448434,-0.00011155680840602145,-0.00024403398492722772
172675_7,google/codegemma-7b,-0.1101619154214859,-9.341018449049443e-05,-0.0551276628029882
172675_7,meta-llama/CodeLlama-7b-hf,-2.169184923171997,-5.766616141045233e-06,-1.084595344894069
172675_7,Qwen/CodeQwen1.5-7B,-0.00014459712838288397,-1.776073986547999e-05,-8.117893412418198e-05
172675_7,bigcode/starcoder2-7b,-0.0001453958684578538,-0.0001453958684578538,-0.0001453958684578538
172675_7,ibm-granite/granite-8b-code-base,-0.0001453958684578538,-0.00014538390678353608,-0.00014538988762069494
177810_2,google/codegemma-7b,-3.9054384231567383,-2.240429639816284,-3.0729340314865112
177810_2,meta-llama/CodeLlama-7b-hf,-3.223515510559082,-2.700831413269043,-2.9621734619140625
177810_2,Qwen/CodeQwen1.5-7B,-3.222440719604492,-2.354104995727539,-2.7882728576660156
177810_2,bigcode/starcoder2-7b,-3.3597896099090576,-2.5293991565704346,-2.944594383239746
177810_2,ibm-granite/granite-8b-code-base,-3.5043423175811768,-3.7135820388793945,-3.6089621782302856
198569_3,google/codegemma-7b,-2.6998085975646973,-2.6223831176757812,-2.6610958576202393
198569_3,meta-llama/CodeLlama-7b-hf,-12.207268714904785,-3.768855571746826,-7.988062143325806
198569_3,Qwen/CodeQwen1.5-7B,-2.5036511421203613,-3.2187464237213135,-2.8611987829208374
198569_3,bigcode/starcoder2-7b,-2.453235626220703,-2.4252965450286865,-2.439266085624695
198569_3,ibm-granite/granite-8b-code-base,-2.506129503250122,-3.2731618881225586,-2.8896456956863403
212524_2,google/codegemma-7b,-3.0257606506347656,-2.5281665325164795,-2.7769635915756226
212524_2,meta-llama/CodeLlama-7b-hf,-2.07330584526062,-2.2947916984558105,-2.1840487718582153
212524_2,Qwen/CodeQwen1.5-7B,-4.048568248748779,-5.306466102600098,-4.6775171756744385
212524_2,bigcode/starcoder2-7b,-2.451608896255493,-2.814877510070801,-2.633243203163147
212524_2,ibm-granite/granite-8b-code-base,-2.321364402770996,-2.953521490097046,-2.637442946434021
225956_5,google/codegemma-7b,-3.564129114151001,-2.882664203643799,-3.2233966588974
225956_5,meta-llama/CodeLlama-7b-hf,-1.1255029439926147,-1.1401841640472412,-1.132843554019928
225956_5,Qwen/CodeQwen1.5-7B,-1.7862694263458252,-1.9870359897613525,-1.8866527080535889
225956_5,bigcode/starcoder2-7b,-1.7125962972640991,-1.9198157787322998,-1.8162060379981995
225956_5,ibm-granite/granite-8b-code-base,-1.0286858081817627,-1.0498634576797485,-1.0392746329307556
11_0,google/codegemma-7b,-3.6604719161987305,-7.2716607064649e-06,-1.8302395939297185
11_0,meta-llama/CodeLlama-7b-hf,-3.046652317047119,-3.178386688232422,-3.1125195026397705
11_0,Qwen/CodeQwen1.5-7B,-3.6544833183288574,-9.487028121948242,-6.57075572013855
11_0,bigcode/starcoder2-7b,-4.283982276916504,-0.8913926482200623,-2.587687462568283
11_0,ibm-granite/granite-8b-code-base,-3.706650495529175,-9.836084365844727,-6.771367430686951
457_4,google/codegemma-7b,-5.489760875701904,-3.553102731704712,-4.521431803703308
457_4,meta-llama/CodeLlama-7b-hf,-4.798863887786865,-3.6788976192474365,-4.238880753517151
457_4,Qwen/CodeQwen1.5-7B,-4.507297039031982,-5.1158881187438965,-4.8115925788879395
457_4,bigcode/starcoder2-7b,-4.817640781402588,-3.7390174865722656,-4.278329133987427
457_4,ibm-granite/granite-8b-code-base,-4.748401641845703,-3.848551034927368,-4.298476338386536
547_8,google/codegemma-7b,-4.921627044677734,-1.8703504800796509,-3.3959887623786926
547_8,meta-llama/CodeLlama-7b-hf,-5.164072513580322,-1.4189486503601074,-3.291510581970215
547_8,Qwen/CodeQwen1.5-7B,-5.136687278747559,-0.4183214008808136,-2.777504339814186
547_8,bigcode/starcoder2-7b,-5.455950736999512,-2.015249013900757,-3.7355998754501343
547_8,ibm-granite/granite-8b-code-base,-6.8360371589660645,-1.9574952125549316,-4.396766185760498
2100_5,google/codegemma-7b,-3.8576087951660156,-2.791332721710205,-3.3244707584381104
2100_5,meta-llama/CodeLlama-7b-hf,-3.3544199466705322,-3.341852903366089,-3.3481364250183105
2100_5,Qwen/CodeQwen1.5-7B,-3.3544199466705322,-3.341852903366089,-3.3481364250183105
2100_5,bigcode/starcoder2-7b,-3.3543097972869873,-1.684300184249878,-2.5193049907684326
2100_5,ibm-granite/granite-8b-code-base,-3.3543097972869873,-1.6843000650405884,-2.519304931163788
2928_11,google/codegemma-7b,-1.2160605192184448,-0.001392263569869101,-0.608726391394157
2928_11,meta-llama/CodeLlama-7b-hf,-0.0013046759413555264,-0.0027785017155110836,-0.002041588828433305
2928_11,Qwen/CodeQwen1.5-7B,-0.0006034401594661176,-0.0239744670689106,-0.012288953614188358
2928_11,bigcode/starcoder2-7b,-0.0009059049189090729,-0.002778617898002267,-0.0018422614084556699
2928_11,ibm-granite/granite-8b-code-base,-0.0009059265721589327,-0.002778565278276801,-0.001842245925217867
3594_12,google/codegemma-7b,-1.5541683435440063,-1.541730523109436,-1.5479494333267212
3594_12,meta-llama/CodeLlama-7b-hf,-0.6579986810684204,-5.777947425842285,-3.217973053455353
3594_12,Qwen/CodeQwen1.5-7B,-0.9632643461227417,-8.077118873596191,-4.5201916098594666
3594_12,bigcode/starcoder2-7b,-0.024767417460680008,-6.973646122787613e-06,-0.012387195553401398
3594_12,ibm-granite/granite-8b-code-base,-0.007453309837728739,-1.4006895071361214e-05,-0.00373365836640005
3882_4,google/codegemma-7b,-5.97170352935791,-3.5719144344329834,-4.771808981895447
3882_4,meta-llama/CodeLlama-7b-hf,-5.199805736541748,-4.989862442016602,-5.094834089279175
3882_4,Qwen/CodeQwen1.5-7B,-4.237730979919434,-3.4995527267456055,-3.8686418533325195
3882_4,bigcode/starcoder2-7b,-5.972348690032959,-3.7606441974639893,-4.866496443748474
3882_4,ibm-granite/granite-8b-code-base,-4.312045097351074,-4.416922569274902,-4.364483833312988
3941_18,google/codegemma-7b,-4.881865501403809,-4.7087223720154725e-06,-2.4409351050630903
3941_18,meta-llama/CodeLlama-7b-hf,-3.8709895610809326,-6.675631084362976e-06,-1.9354981183560085
3941_18,Qwen/CodeQwen1.5-7B,-3.7884323596954346,-4.738524239655817e-06,-1.8942185491098371
3941_18,bigcode/starcoder2-7b,-2.059955358505249,-2.1325013221940026e-06,-1.0299787455032856
3941_18,ibm-granite/granite-8b-code-base,-2.3625800609588623,-4.738524239655817e-06,-1.181292399741551
5018_7,google/codegemma-7b,-1.5333480834960938,-6.059695351723349e-06,-0.7666770715957227
5018_7,meta-llama/CodeLlama-7b-hf,-3.961564540863037,-0.7469884157180786,-2.354276478290558
5018_7,Qwen/CodeQwen1.5-7B,-2.2235074043273926,-11.345194816589355,-6.784351110458374
5018_7,bigcode/starcoder2-7b,-2.1495795249938965,-9.046500205993652,-5.598039865493774
5018_7,ibm-granite/granite-8b-code-base,-2.6211469173431396,-2.292341470718384,-2.4567441940307617
6255_2,google/codegemma-7b,-0.9322719573974609,-0.014556445181369781,-0.47341420128941536
6255_2,meta-llama/CodeLlama-7b-hf,-1.2314789295196533,-8.329658508300781,-4.780568718910217
6255_2,Qwen/CodeQwen1.5-7B,-1.5007456541061401,-9.047408103942871,-5.274076879024506
6255_2,bigcode/starcoder2-7b,-0.0003221310907974839,-0.00034723823773674667,-0.0003346846642671153
6255_2,ibm-granite/granite-8b-code-base,-1.2467464208602905,-8.418730735778809,-4.83273857831955
6440_0,google/codegemma-7b,-0.5753340721130371,-5.056866645812988,-2.8161003589630127
6440_0,meta-llama/CodeLlama-7b-hf,-2.067329168319702,-5.224277496337891,-3.6458033323287964
6440_0,Qwen/CodeQwen1.5-7B,-4.242290496826172,-7.947616100311279,-6.094953298568726
6440_0,bigcode/starcoder2-7b,-0.854900062084198,-4.768392562866211,-2.8116463124752045
6440_0,ibm-granite/granite-8b-code-base,-2.13193941116333,-5.24155855178833,-3.68674898147583
6795_4,google/codegemma-7b,-4.234258651733398,-2.844273090362549,-3.5392658710479736
6795_4,meta-llama/CodeLlama-7b-hf,-2.4191343784332275,-1.6383683681488037,-2.0287513732910156
6795_4,Qwen/CodeQwen1.5-7B,-2.9773762226104736,-2.7376551628112793,-2.8575156927108765
6795_4,bigcode/starcoder2-7b,-2.312126398086548,-0.8908801674842834,-1.6015032827854156
6795_4,ibm-granite/granite-8b-code-base,-2.650850296020508,-3.251197099685669,-2.9510236978530884
8380_1,google/codegemma-7b,-0.2875876724720001,-0.3031068444252014,-0.29534725844860077
8380_1,meta-llama/CodeLlama-7b-hf,-0.006580533925443888,-0.19826975464820862,-0.10242514428682625
8380_1,Qwen/CodeQwen1.5-7B,-1.2269881963729858,-8.352208137512207,-4.789598166942596
8380_1,bigcode/starcoder2-7b,-1.3853408098220825,-12.967292785644531,-7.176316797733307
8380_1,ibm-granite/granite-8b-code-base,-1.3936855792999268,-5.351942539215088,-3.3728140592575073
10413_8,google/codegemma-7b,-3.1553592681884766,-1.791673183441162,-2.4735162258148193
10413_8,meta-llama/CodeLlama-7b-hf,-0.17720156908035278,-0.14668045938014984,-0.1619410142302513
10413_8,Qwen/CodeQwen1.5-7B,-0.18203698098659515,-0.18203698098659515,-0.18203698098659515
10413_8,bigcode/starcoder2-7b,-0.18203696608543396,-0.18203696608543396,-0.18203696608543396
10413_8,ibm-granite/granite-8b-code-base,-0.18203698098659515,-0.18203698098659515,-0.18203698098659515
12738_1,google/codegemma-7b,-3.5148582458496094,-7.899755954742432,-5.7073071002960205
12738_1,meta-llama/CodeLlama-7b-hf,-2.9880449771881104,-7.4208807945251465,-5.204462885856628
12738_1,Qwen/CodeQwen1.5-7B,-3.683922529220581,-9.110997200012207,-6.397459864616394
12738_1,bigcode/starcoder2-7b,-2.7123050689697266,-7.6788530349731445,-5.1955790519714355
12738_1,ibm-granite/granite-8b-code-base,-3.827685594558716,-6.133615493774414,-4.980650544166565
14654_8,google/codegemma-7b,-3.1301188468933105,-4.8516364097595215,-3.990877628326416
14654_8,meta-llama/CodeLlama-7b-hf,-3.588501453399658,-9.561360359191895,-6.574930906295776
14654_8,Qwen/CodeQwen1.5-7B,-3.214399576187134,-7.868839263916016,-5.541619420051575
14654_8,bigcode/starcoder2-7b,-3.811927318572998,-5.674401760101318,-4.743164539337158
14654_8,ibm-granite/granite-8b-code-base,-3.664433240890503,-5.2757062911987305,-4.470069766044617
16481_9,google/codegemma-7b,-2.200680732727051,-1.6912981271743774,-1.9459894299507141
16481_9,meta-llama/CodeLlama-7b-hf,-3.7871453762054443,-4.8640336990356445,-4.325589537620544
16481_9,Qwen/CodeQwen1.5-7B,-2.585012674331665,-8.021425247192383,-5.303218960762024
16481_9,bigcode/starcoder2-7b,-3.121061086654663,-2.7399935722351074,-2.9305273294448853
16481_9,ibm-granite/granite-8b-code-base,-3.7745132446289062,-4.769474029541016,-4.271993637084961
17296_16,google/codegemma-7b,-1.8231887817382812,-4.170794486999512,-2.9969916343688965
17296_16,meta-llama/CodeLlama-7b-hf,-0.5469016432762146,-0.8595743179321289,-0.7032379806041718
17296_16,Qwen/CodeQwen1.5-7B,-1.2003840208053589,-1.9792568683624268,-1.5898204445838928
17296_16,bigcode/starcoder2-7b,-2.799961566925049,-9.267698287963867,-6.033829927444458
17296_16,ibm-granite/granite-8b-code-base,-1.1391870975494385,-4.349480152130127,-2.7443336248397827
18781_3,google/codegemma-7b,-1.849021315574646,-2.0519907474517822,-1.9505060315132141
18781_3,meta-llama/CodeLlama-7b-hf,-1.2123386859893799,-1.1479488611221313,-1.1801437735557556
18781_3,Qwen/CodeQwen1.5-7B,-2.5058469772338867,-2.4432361125946045,-2.4745415449142456
18781_3,bigcode/starcoder2-7b,-2.322463035583496,-1.9119511842727661,-2.117207109928131
18781_3,ibm-granite/granite-8b-code-base,-2.5002853870391846,-2.1259307861328125,-2.3131080865859985
19237_24,google/codegemma-7b,-2.977579355239868,-2.5780651569366455,-2.777822256088257
19237_24,meta-llama/CodeLlama-7b-hf,-5.908848762512207,-2.8757734298706055,-4.392311096191406
19237_24,Qwen/CodeQwen1.5-7B,-5.973448276519775,-3.053873300552368,-4.513660788536072
19237_24,bigcode/starcoder2-7b,-2.99703049659729,-2.5850272178649902,-2.79102885723114
19237_24,ibm-granite/granite-8b-code-base,-2.99703049659729,-2.5850272178649902,-2.79102885723114
19761_24,google/codegemma-7b,-2.2569427490234375,-2.8217055797576904,-2.539324164390564
19761_24,meta-llama/CodeLlama-7b-hf,-2.691685914993286,-3.1217031478881836,-2.906694531440735
19761_24,Qwen/CodeQwen1.5-7B,-2.3594534397125244,-3.0840203762054443,-2.7217369079589844
19761_24,bigcode/starcoder2-7b,-2.4749748706817627,-3.041109323501587,-2.758042097091675
19761_24,ibm-granite/granite-8b-code-base,-3.601926803588867,-4.787036418914795,-4.194481611251831
20325_3,google/codegemma-7b,-6.965287208557129,-2.4087278842926025,-4.687007546424866
20325_3,meta-llama/CodeLlama-7b-hf,-2.5454249382019043,-3.0872228145599365,-2.8163238763809204
20325_3,Qwen/CodeQwen1.5-7B,-2.466301202774048,-1.8865371942520142,-2.176419198513031
20325_3,bigcode/starcoder2-7b,-3.3392603397369385,-7.919855117797852,-5.629557728767395
20325_3,ibm-granite/granite-8b-code-base,-2.734631299972534,-4.206761837005615,-3.4706965684890747
21994_2,google/codegemma-7b,-3.9710845947265625,-8.284977411676664e-06,-1.985546439851987
21994_2,meta-llama/CodeLlama-7b-hf,-3.7323012351989746,-1.4102857112884521,-2.5712934732437134
21994_2,Qwen/CodeQwen1.5-7B,-4.086542129516602,-4.152404926571762e-06,-2.043273140960764
21994_2,bigcode/starcoder2-7b,-4.032760143280029,-1.239761240867665e-05,-2.016386270446219
21994_2,ibm-granite/granite-8b-code-base,-4.399320125579834,-2.512192964553833,-3.4557565450668335
22048_11,google/codegemma-7b,-2.1247777938842773,-4.580735206604004,-3.3527565002441406
22048_11,meta-llama/CodeLlama-7b-hf,-4.497998237609863,-10.072436332702637,-7.28521728515625
22048_11,Qwen/CodeQwen1.5-7B,-5.36142635345459,-9.892477035522461,-7.626951694488525
22048_11,bigcode/starcoder2-7b,-2.2063331604003906,-9.349501609802246,-5.777917385101318
22048_11,ibm-granite/granite-8b-code-base,-2.2864108085632324,-4.497382640838623,-3.3918967247009277
22527_9,google/codegemma-7b,-0.18380430340766907,-0.01767343282699585,-0.10073886811733246
22527_9,meta-llama/CodeLlama-7b-hf,-0.00012453088129404932,-0.0001184196153189987,-0.00012147524830652401
22527_9,Qwen/CodeQwen1.5-7B,-0.00011432215251261368,-3.630429773693322e-06,-5.89762911431535e-05
22527_9,bigcode/starcoder2-7b,-0.00011428964353399351,-3.630429773693322e-06,-5.896003665384342e-05
22527_9,ibm-granite/granite-8b-code-base,-0.00011430047015892342,-3.630429773693322e-06,-5.896544996630837e-05
22555_2,google/codegemma-7b,-2.5038743019104004,-2.145732879638672,-2.324803590774536
22555_2,meta-llama/CodeLlama-7b-hf,-1.2535274028778076,-1.582631230354309,-1.4180793166160583
22555_2,Qwen/CodeQwen1.5-7B,-1.2367979288101196,-1.6117675304412842,-1.424282729625702
22555_2,bigcode/starcoder2-7b,-1.9261759519577026,-4.456903457641602,-3.191539704799652
22555_2,ibm-granite/granite-8b-code-base,-1.2439041137695312,-1.8777357339859009,-1.560819923877716
23147_2,google/codegemma-7b,-0.17642784118652344,-0.47959333658218384,-0.32801058888435364
23147_2,meta-llama/CodeLlama-7b-hf,-0.0002055308868875727,-0.0004793228581547737,-0.0003424268725211732
23147_2,Qwen/CodeQwen1.5-7B,-0.00015822122804820538,-0.0005095924134366214,-0.0003339068207424134
23147_2,bigcode/starcoder2-7b,-9.193997539114207e-05,-4.955147232976742e-05,-7.074572386045475e-05
23147_2,ibm-granite/granite-8b-code-base,-9.1932961368002e-05,-9.1932961368002e-05,-9.1932961368002e-05
23176_2,google/codegemma-7b,-4.025763511657715,-2.3345999717712402,-3.1801817417144775
23176_2,meta-llama/CodeLlama-7b-hf,-3.7969532012939453,-2.807424306869507,-3.302188754081726
23176_2,Qwen/CodeQwen1.5-7B,-3.7962589263916016,-2.797093152999878,-3.2966760396957397
23176_2,bigcode/starcoder2-7b,-3.6080238819122314,-2.797092914581299,-3.202558398246765
23176_2,ibm-granite/granite-8b-code-base,-4.288093090057373,-2.4089412689208984,-3.3485171794891357
24344_3,google/codegemma-7b,-3.199857234954834,-3.9472479820251465,-3.5735526084899902
24344_3,meta-llama/CodeLlama-7b-hf,-3.9758312702178955,-2.6187174320220947,-3.297274351119995
24344_3,Qwen/CodeQwen1.5-7B,-4.486054420471191,-8.749972343444824,-6.618013381958008
24344_3,bigcode/starcoder2-7b,-2.6545333862304688,-6.267612934112549,-4.461073160171509
24344_3,ibm-granite/granite-8b-code-base,-2.0678977966308594,-11.677555084228516,-6.8727264404296875
24494_26,google/codegemma-7b,-1.6984895467758179,-4.013005256652832,-2.855747401714325
24494_26,meta-llama/CodeLlama-7b-hf,-2.0185129642486572,-2.8223812580108643,-2.4204471111297607
24494_26,Qwen/CodeQwen1.5-7B,-2.3101165294647217,-11.33635425567627,-6.823235392570496
24494_26,bigcode/starcoder2-7b,-2.341555595397949,-11.48788070678711,-6.914718151092529
24494_26,ibm-granite/granite-8b-code-base,-1.62855064868927,-7.807459354400635,-4.718005001544952
24979_0,google/codegemma-7b,-0.9988093376159668,-4.9769382712838706e-06,-0.49940715727711904
24979_0,meta-llama/CodeLlama-7b-hf,-0.7883188724517822,-3.256391763687134,-2.022355318069458
24979_0,Qwen/CodeQwen1.5-7B,-0.5983051061630249,-11.711932182312012,-6.155118644237518
24979_0,bigcode/starcoder2-7b,-1.1460607051849365,-1.2135137694713194e-05,-0.5730364201613156
24979_0,ibm-granite/granite-8b-code-base,-1.6365149021148682,-1.9514528512954712,-1.7939838767051697
25576_12,google/codegemma-7b,-1.75676691532135,-2.216963052749634,-1.986864984035492
25576_12,meta-llama/CodeLlama-7b-hf,-1.1439303159713745,-1.7836941480636597,-1.463812232017517
25576_12,Qwen/CodeQwen1.5-7B,-1.1379613876342773,-1.767238974571228,-1.4526001811027527
25576_12,bigcode/starcoder2-7b,-1.1182669401168823,-1.868822693824768,-1.4935448169708252
25576_12,ibm-granite/granite-8b-code-base,-1.1182669401168823,-1.8688225746154785,-1.4935447573661804
25894_2,google/codegemma-7b,-1.1704021692276,-0.010378506034612656,-0.5903903376311064
25894_2,meta-llama/CodeLlama-7b-hf,-1.3896561861038208,-1.9813361167907715,-1.6854961514472961
25894_2,Qwen/CodeQwen1.5-7B,-2.0399856567382812,-1.473281741142273,-1.756633698940277
25894_2,bigcode/starcoder2-7b,-3.5730316638946533,-4.822373867034912,-4.197702765464783
25894_2,ibm-granite/granite-8b-code-base,-0.000381219171686098,-0.000381219171686098,-0.000381219171686098
25999_19,google/codegemma-7b,-3.6633129119873047,-4.276397228240967,-3.9698550701141357
25999_19,meta-llama/CodeLlama-7b-hf,-5.004466533660889,-7.430346965789795,-6.217406749725342
25999_19,Qwen/CodeQwen1.5-7B,-3.1180238723754883,-2.6602680683135986,-2.8891459703445435
25999_19,bigcode/starcoder2-7b,-3.7984421253204346,-4.853580951690674,-4.326011538505554
25999_19,ibm-granite/granite-8b-code-base,-2.9572930335998535,-2.546576499938965,-2.751934766769409
27688_0,google/codegemma-7b,-8.56763744354248,-4.369292259216309,-6.4684648513793945
27688_0,meta-llama/CodeLlama-7b-hf,-9.441054344177246,-5.183067798614502,-7.312061071395874
27688_0,Qwen/CodeQwen1.5-7B,-8.764947891235352,-4.223919868469238,-6.494433879852295
27688_0,bigcode/starcoder2-7b,-9.526644706726074,-5.084812164306641,-7.305728435516357
27688_0,ibm-granite/granite-8b-code-base,-9.418561935424805,-5.90272855758667,-7.660645246505737
28525_11,google/codegemma-7b,-9.639416694641113,-4.041658401489258,-6.8405375480651855
28525_11,meta-llama/CodeLlama-7b-hf,-9.72066593170166,-3.9997060298919678,-6.860185980796814
28525_11,Qwen/CodeQwen1.5-7B,-7.264603137969971,-8.28520393371582,-7.7749035358428955
28525_11,bigcode/starcoder2-7b,-10.096010208129883,-0.13416777551174164,-5.115088991820812
28525_11,ibm-granite/granite-8b-code-base,-6.754099369049072,-7.12466287612915,-6.939381122589111
29966_5,google/codegemma-7b,-3.8383474349975586,-3.7056822776794434,-3.772014856338501
29966_5,meta-llama/CodeLlama-7b-hf,-4.042976379394531,-3.364960193634033,-3.7039682865142822
29966_5,Qwen/CodeQwen1.5-7B,-3.7565343379974365,-3.835099697113037,-3.795817017555237
29966_5,bigcode/starcoder2-7b,-3.9314801692962646,-3.470810651779175,-3.7011454105377197
29966_5,ibm-granite/granite-8b-code-base,-3.8118772506713867,-3.8217597007751465,-3.8168184757232666
30319_2,google/codegemma-7b,-4.82174825668335,-4.6770339012146,-4.749391078948975
30319_2,meta-llama/CodeLlama-7b-hf,-1.1285916566848755,-2.2232325077056885,-1.675912082195282
30319_2,Qwen/CodeQwen1.5-7B,-1.3490630388259888,-1.4910902976989746,-1.4200766682624817
30319_2,bigcode/starcoder2-7b,-1.0732545852661133,-2.1425037384033203,-1.6078791618347168
30319_2,ibm-granite/granite-8b-code-base,-1.1689672470092773,-2.2170352935791016,-1.6930012702941895
30379_0,google/codegemma-7b,-4.79986047744751,-3.169006824493408,-3.984433650970459
30379_0,meta-llama/CodeLlama-7b-hf,-4.375936031341553,-6.494156837463379,-5.435046434402466
30379_0,Qwen/CodeQwen1.5-7B,-4.763233184814453,-3.8436694145202637,-4.303451299667358
30379_0,bigcode/starcoder2-7b,-4.7983198165893555,-5.275350093841553,-5.036834955215454
30379_0,ibm-granite/granite-8b-code-base,-3.6981327533721924,-5.275351047515869,-4.486741900444031
32036_9,google/codegemma-7b,-5.821063041687012,-9.205522537231445,-7.5132927894592285
32036_9,meta-llama/CodeLlama-7b-hf,-5.424696445465088,-2.903520107269287,-4.1641082763671875
32036_9,Qwen/CodeQwen1.5-7B,-4.94150447845459,-9.873208045959473,-7.407356262207031
32036_9,bigcode/starcoder2-7b,-4.720152854919434,-7.012127876281738,-5.866140365600586
32036_9,ibm-granite/granite-8b-code-base,-5.0076117515563965,-3.421164035797119,-4.214387893676758
32143_0,google/codegemma-7b,-3.0918710231781006,-4.567608833312988,-3.8297399282455444
32143_0,meta-llama/CodeLlama-7b-hf,-3.730797052383423,-3.618159532546997,-3.67447829246521
32143_0,Qwen/CodeQwen1.5-7B,-1.0580846071243286,-9.5956392288208,-5.326861917972565
32143_0,bigcode/starcoder2-7b,-0.9997248649597168,-8.17686939239502,-4.588297128677368
32143_0,ibm-granite/granite-8b-code-base,-1.0211725234985352,-3.109619140625,-2.0653958320617676
32652_8,google/codegemma-7b,-1.5721755027770996,-1.7368475198745728,-1.6545115113258362
32652_8,meta-llama/CodeLlama-7b-hf,-3.0729081572644645e-06,-6.8276166915893555,-3.4138098822487564
32652_8,Qwen/CodeQwen1.5-7B,-3.549731218299712e-06,-7.016133785247803,-3.5080686674895105
32652_8,bigcode/starcoder2-7b,-1.9429615349508822e-05,-1.4755562543869019,-0.7377878420011257
32652_8,ibm-granite/granite-8b-code-base,-1.1347383260726929,-7.0693488121032715,-4.102043569087982
32881_0,google/codegemma-7b,-8.072456359863281,-7.748483767500147e-06,-4.036232054173524
32881_0,meta-llama/CodeLlama-7b-hf,-8.683915138244629,-3.915658712387085,-6.299786925315857
32881_0,Qwen/CodeQwen1.5-7B,-6.411438941955566,-7.723528861999512,-7.067483901977539
32881_0,bigcode/starcoder2-7b,-7.252333164215088,-5.538026332855225,-6.395179748535156
32881_0,ibm-granite/granite-8b-code-base,-6.405650615692139,-3.229180335998535,-4.817415475845337
33572_2,google/codegemma-7b,-3.1012797355651855,-1.9435603618621826,-2.522420048713684
33572_2,meta-llama/CodeLlama-7b-hf,-3.8783156871795654,-2.508327007293701,-3.1933213472366333
33572_2,Qwen/CodeQwen1.5-7B,-3.760373115539551,-2.852334499359131,-3.306353807449341
33572_2,bigcode/starcoder2-7b,-3.7603726387023926,-2.8523342609405518,-3.306353449821472
33572_2,ibm-granite/granite-8b-code-base,-3.7603726387023926,-2.8523342609405518,-3.306353449821472
34107_2,google/codegemma-7b,-3.638612985610962,-2.987999439239502,-3.313306212425232
34107_2,meta-llama/CodeLlama-7b-hf,-3.2510886192321777,-2.331472158432007,-2.7912803888320923
34107_2,Qwen/CodeQwen1.5-7B,-2.7210919857025146,-2.3583428859710693,-2.539717435836792
34107_2,bigcode/starcoder2-7b,-2.5297422409057617,-2.2334792613983154,-2.3816107511520386
34107_2,ibm-granite/granite-8b-code-base,-2.961043119430542,-2.8147518634796143,-2.887897491455078
35123_6,google/codegemma-7b,-5.2358317375183105,-1.4887675046920776,-3.362299621105194
35123_6,meta-llama/CodeLlama-7b-hf,-1.4573116302490234,-12.44223690032959,-6.949774265289307
35123_6,Qwen/CodeQwen1.5-7B,-0.0016234094509854913,-2.992063673445955e-05,-0.0008266650438599754
35123_6,bigcode/starcoder2-7b,-1.2786933183670044,-7.498009204864502,-4.388351261615753
35123_6,ibm-granite/granite-8b-code-base,-1.6438652276992798,-13.638285636901855,-7.641075432300568
36953_2,google/codegemma-7b,-2.1688919067382812,-0.6935122013092041,-1.4312020540237427
36953_2,meta-llama/CodeLlama-7b-hf,-1.5373883247375488,-1.343299388885498,-1.4403438568115234
36953_2,Qwen/CodeQwen1.5-7B,-1.596475601196289,-1.4235694408416748,-1.510022521018982
36953_2,bigcode/starcoder2-7b,-1.596475601196289,-1.4235694408416748,-1.510022521018982
36953_2,ibm-granite/granite-8b-code-base,-1.5739967823028564,-1.5576214790344238,-1.5658091306686401
37655_0,google/codegemma-7b,-1.1445982456207275,-2.2558400630950928,-1.7002191543579102
37655_0,meta-llama/CodeLlama-7b-hf,-3.8953373432159424,-3.6716123759106267e-06,-1.9476705074141591
37655_0,Qwen/CodeQwen1.5-7B,-2.100064992904663,-12.028902053833008,-7.0644835233688354
37655_0,bigcode/starcoder2-7b,-2.75846004486084,-8.153580665588379,-5.456020355224609
37655_0,ibm-granite/granite-8b-code-base,-2.7594704627990723,-0.7563632130622864,-1.7579168379306793
38597_6,google/codegemma-7b,-1.1402662992477417,-1.2625703811645508,-1.2014183402061462
